Date,Close
2010-01-20,61.060001373291016
2010-01-21,59.56999969482422
2010-01-22,57.869998931884766
2010-01-25,58.54999923706055
2010-01-26,58.4900016784668
2010-01-27,58.060001373291016
2010-01-28,57.33000183105469
2010-01-29,56.119998931884766
2010-02-01,57.22999954223633
2010-02-02,55.459999084472656
2010-02-03,55.16999816894531
2010-02-04,53.47999954223633
2010-02-05,53.18000030517578
2010-02-08,52.43000030517578
2010-02-09,53.61000061035156
2010-02-10,53.650001525878906
2010-02-11,54.79999923706055
2010-02-12,54.66999816894531
2010-02-16,55.95000076293945
2010-02-17,54.2400016784668
2010-02-18,54.7400016784668
2010-02-19,54.29999923706055
2010-02-22,54.25
2010-02-23,53.220001220703125
2010-02-24,53.58000183105469
2010-02-25,52.88999938964844
2010-02-26,53.209999084472656
2010-03-01,53.97999954223633
2010-03-02,54.0
2010-03-03,54.86000061035156
2010-03-04,55.09000015258789
2010-03-05,55.779998779296875
2010-03-08,56.16999816894531
2010-03-09,56.040000915527344
2010-03-10,56.189998626708984
2010-03-11,56.599998474121094
2010-03-12,56.86000061035156
2010-03-15,56.58000183105469
2010-03-16,57.18000030517578
2010-03-17,58.150001525878906
2010-03-18,58.150001525878906
2010-03-19,57.689998626708984
2010-03-22,57.349998474121094
2010-03-23,57.95000076293945
2010-03-24,57.22999954223633
2010-03-25,56.529998779296875
2010-03-26,56.689998626708984
2010-03-29,56.88999938964844
2010-03-30,56.83000183105469
2010-03-31,57.06999969482422
2010-04-01,57.7400016784668
2010-04-05,58.5099983215332
2010-04-06,59.36000061035156
2010-04-07,58.779998779296875
2010-04-08,58.970001220703125
2010-04-09,59.459999084472656
2010-04-12,59.34000015258789
2010-04-13,59.290000915527344
2010-04-14,60.0
2010-04-15,60.56999969482422
2010-04-16,59.880001068115234
2010-04-19,59.47999954223633
2010-04-20,60.47999954223633
2010-04-21,60.09000015258789
2010-04-22,59.54999923706055
2010-04-23,59.880001068115234
2010-04-26,57.90999984741211
2010-04-27,56.33000183105469
2010-04-28,57.34000015258789
2010-04-29,52.560001373291016
2010-04-30,52.150001525878906
2010-05-03,50.189998626708984
2010-05-04,51.20000076293945
2010-05-05,50.9900016784668
2010-05-06,50.33000183105469
2010-05-07,49.060001373291016
2010-05-10,48.75
2010-05-11,48.7400016784668
2010-05-12,48.5
2010-05-13,48.099998474121094
2010-05-14,46.869998931884766
2010-05-17,46.56999969482422
2010-05-18,45.380001068115234
2010-05-19,45.27000045776367
2010-05-20,44.58000183105469
2010-05-21,43.86000061035156
2010-05-24,41.86000061035156
2010-05-25,42.560001373291016
2010-05-26,42.40999984741211
2010-05-27,45.380001068115234
2010-05-28,42.95000076293945
2010-06-01,36.52000045776367
2010-06-02,37.65999984741211
2010-06-03,39.27000045776367
2010-06-04,37.15999984741211
2010-06-07,36.7599983215332
2010-06-08,34.68000030517578
2010-06-09,29.200000762939453
2010-06-10,32.779998779296875
2010-06-11,33.970001220703125
2010-06-14,30.670000076293945
2010-06-15,31.399999618530273
2010-06-16,31.850000381469727
2010-06-17,31.709999084472656
2010-06-18,31.760000228881836
2010-06-21,30.329999923706055
2010-06-22,29.68000030517578
2010-06-23,29.670000076293945
2010-06-24,28.739999771118164
2010-06-25,27.020000457763672
2010-06-28,27.049999237060547
2010-06-29,27.670000076293945
2010-06-30,28.8799991607666
2010-07-01,29.389999389648438
2010-07-02,29.350000381469727
2010-07-06,31.90999984741211
2010-07-07,33.189998626708984
2010-07-08,33.7400016784668
2010-07-09,34.04999923706055
2010-07-12,36.7599983215332
2010-07-13,36.880001068115234
2010-07-14,36.18000030517578
2010-07-15,38.91999816894531
2010-07-16,37.099998474121094
2010-07-19,35.75
2010-07-20,35.20000076293945
